"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","PPP","TOT","NATUSD","A","1964",4.816451,
"SWE","PPP","TOT","NATUSD","A","1965",4.966419,
"SWE","PPP","TOT","NATUSD","A","1966",5.113278,
"SWE","PPP","TOT","NATUSD","A","1967",5.219494,
"SWE","PPP","TOT","NATUSD","A","1968",5.09653,
"SWE","PPP","TOT","NATUSD","A","1969",5.011489,
"SWE","PPP","TOT","NATUSD","A","1970",5.006538,
"SWE","PPP","TOT","NATUSD","A","1971",5.103798,
"SWE","PPP","TOT","NATUSD","A","1972",5.233464,
"SWE","PPP","TOT","NATUSD","A","1973",5.310561,
"SWE","PPP","TOT","NATUSD","A","1974",5.332946,
"SWE","PPP","TOT","NATUSD","A","1975",5.58918,
"SWE","PPP","TOT","NATUSD","A","1976",5.929054,
"SWE","PPP","TOT","NATUSD","A","1977",6.169994,
"SWE","PPP","TOT","NATUSD","A","1978",6.314985,
"SWE","PPP","TOT","NATUSD","A","1979",6.294379,
"SWE","PPP","TOT","NATUSD","A","1980",6.449293,
"SWE","PPP","TOT","NATUSD","A","1981",6.408355,
"SWE","PPP","TOT","NATUSD","A","1982",6.523414,
"SWE","PPP","TOT","NATUSD","A","1983",6.902407,
"SWE","PPP","TOT","NATUSD","A","1984",7.170772,
"SWE","PPP","TOT","NATUSD","A","1985",7.396126,
"SWE","PPP","TOT","NATUSD","A","1986",7.708521,
"SWE","PPP","TOT","NATUSD","A","1987",7.877662,
"SWE","PPP","TOT","NATUSD","A","1988",8.10927,
"SWE","PPP","TOT","NATUSD","A","1989",8.421742,
"SWE","PPP","TOT","NATUSD","A","1990",8.886935,
"SWE","PPP","TOT","NATUSD","A","1991",9.305145,
"SWE","PPP","TOT","NATUSD","A","1992",9.190188,
"SWE","PPP","TOT","NATUSD","A","1993",9.176092,
"SWE","PPP","TOT","NATUSD","A","1994",9.21676,
"SWE","PPP","TOT","NATUSD","A","1995",9.371542,
"SWE","PPP","TOT","NATUSD","A","1996",9.268636,
"SWE","PPP","TOT","NATUSD","A","1997",9.333029,
"SWE","PPP","TOT","NATUSD","A","1998",9.396272,
"SWE","PPP","TOT","NATUSD","A","1999",9.3059,
"SWE","PPP","TOT","NATUSD","A","2000",9.160268,
"SWE","PPP","TOT","NATUSD","A","2001",9.400158,
"SWE","PPP","TOT","NATUSD","A","2002",9.413655,
"SWE","PPP","TOT","NATUSD","A","2003",9.495769,
"SWE","PPP","TOT","NATUSD","A","2004",9.302011,
"SWE","PPP","TOT","NATUSD","A","2005",9.479182,
"SWE","PPP","TOT","NATUSD","A","2006",9.123665,
"SWE","PPP","TOT","NATUSD","A","2007",8.88369,
"SWE","PPP","TOT","NATUSD","A","2008",8.778986,
"SWE","PPP","TOT","NATUSD","A","2009",8.914179,
"SWE","PPP","TOT","NATUSD","A","2010",9.017736,
"SWE","PPP","TOT","NATUSD","A","2011",8.844042,
"SWE","PPP","TOT","NATUSD","A","2012",8.654768,
"SWE","PPP","TOT","NATUSD","A","2013",8.597681,
"SWE","PPP","TOT","NATUSD","A","2014",8.727131,
"SWE","PPP","TOT","NATUSD","A","2015",8.854383,
"SWE","PPP","TOT","NATUSD","A","2016",8.822586,
"SWE","PPP","TOT","NATUSD","A","2017",8.852247,
"SWE","PPP","TOT","NATUSD","A","2018",8.860636,
"SWE","PPP","TOT","NATUSD","A","2019",8.877487,
"SWE","PPP","TOT","NATUSD","A","2020",8.765112,
"CHE","PPP","TOT","NATUSD","A","1960",2.189697,
"CHE","PPP","TOT","NATUSD","A","1961",2.25672,
"CHE","PPP","TOT","NATUSD","A","1962",2.334714,
"CHE","PPP","TOT","NATUSD","A","1963",2.412528,
"CHE","PPP","TOT","NATUSD","A","1964",2.495978,
"CHE","PPP","TOT","NATUSD","A","1965",2.520322,
"CHE","PPP","TOT","NATUSD","A","1966",2.552365,
"CHE","PPP","TOT","NATUSD","A","1967",2.591622,
"CHE","PPP","TOT","NATUSD","A","1968",2.547597,
"CHE","PPP","TOT","NATUSD","A","1969",2.484646,
"CHE","PPP","TOT","NATUSD","A","1970",2.30368,
"CHE","PPP","TOT","NATUSD","A","1971",2.393178,
"CHE","PPP","TOT","NATUSD","A","1972",2.518872,
"CHE","PPP","TOT","NATUSD","A","1973",2.582406,
"CHE","PPP","TOT","NATUSD","A","1974",2.533456,
"CHE","PPP","TOT","NATUSD","A","1975",2.484076,
"CHE","PPP","TOT","NATUSD","A","1976",2.418773,
"CHE","PPP","TOT","NATUSD","A","1977",2.283153,
"CHE","PPP","TOT","NATUSD","A","1978",2.210178,
"CHE","PPP","TOT","NATUSD","A","1979",2.081436,
"CHE","PPP","TOT","NATUSD","A","1980",1.960666,
"CHE","PPP","TOT","NATUSD","A","1981",1.892582,
"CHE","PPP","TOT","NATUSD","A","1982",1.913434,
"CHE","PPP","TOT","NATUSD","A","1983",1.884895,
"CHE","PPP","TOT","NATUSD","A","1984",1.887659,
"CHE","PPP","TOT","NATUSD","A","1985",1.871343,
"CHE","PPP","TOT","NATUSD","A","1986",1.890066,
"CHE","PPP","TOT","NATUSD","A","1987",1.88492,
"CHE","PPP","TOT","NATUSD","A","1988",1.871498,
"CHE","PPP","TOT","NATUSD","A","1989",1.86318,
"CHE","PPP","TOT","NATUSD","A","1990",1.936289,
"CHE","PPP","TOT","NATUSD","A","1991",1.97426,
"CHE","PPP","TOT","NATUSD","A","1992",1.971282,
"CHE","PPP","TOT","NATUSD","A","1993",1.970372,
"CHE","PPP","TOT","NATUSD","A","1994",1.952026,
"CHE","PPP","TOT","NATUSD","A","1995",1.926041,
"CHE","PPP","TOT","NATUSD","A","1996",1.891189,
"CHE","PPP","TOT","NATUSD","A","1997",1.844334,
"CHE","PPP","TOT","NATUSD","A","1998",1.827663,
"CHE","PPP","TOT","NATUSD","A","1999",1.802836,
"CHE","PPP","TOT","NATUSD","A","2000",1.788109,
"CHE","PPP","TOT","NATUSD","A","2001",1.768379,
"CHE","PPP","TOT","NATUSD","A","2002",1.70976,
"CHE","PPP","TOT","NATUSD","A","2003",1.717018,
"CHE","PPP","TOT","NATUSD","A","2004",1.693209,
"CHE","PPP","TOT","NATUSD","A","2005",1.686548,
"CHE","PPP","TOT","NATUSD","A","2006",1.600989,
"CHE","PPP","TOT","NATUSD","A","2007",1.533994,
"CHE","PPP","TOT","NATUSD","A","2008",1.493049,
"CHE","PPP","TOT","NATUSD","A","2009",1.46898,
"CHE","PPP","TOT","NATUSD","A","2010",1.464944,
"CHE","PPP","TOT","NATUSD","A","2011",1.397498,
"CHE","PPP","TOT","NATUSD","A","2012",1.354072,
"CHE","PPP","TOT","NATUSD","A","2013",1.312477,
"CHE","PPP","TOT","NATUSD","A","2014",1.281761,
"CHE","PPP","TOT","NATUSD","A","2015",1.235788,
"CHE","PPP","TOT","NATUSD","A","2016",1.201964,
"CHE","PPP","TOT","NATUSD","A","2017",1.187726,
"CHE","PPP","TOT","NATUSD","A","2018",1.17868,
"CHE","PPP","TOT","NATUSD","A","2019",1.159406,
"CHE","PPP","TOT","NATUSD","A","2020",1.139488,
"TUR","PPP","TOT","NATUSD","A","1960",0.000004,
"TUR","PPP","TOT","NATUSD","A","1961",0.000005,
"TUR","PPP","TOT","NATUSD","A","1962",0.000005,
"TUR","PPP","TOT","NATUSD","A","1963",0.000005,
"TUR","PPP","TOT","NATUSD","A","1964",0.000005,
"TUR","PPP","TOT","NATUSD","A","1965",0.000005,
"TUR","PPP","TOT","NATUSD","A","1966",0.000005,
"TUR","PPP","TOT","NATUSD","A","1967",0.000006,
"TUR","PPP","TOT","NATUSD","A","1968",0.000006,
"TUR","PPP","TOT","NATUSD","A","1969",0.000006,
"TUR","PPP","TOT","NATUSD","A","1970",0.000005,
"TUR","PPP","TOT","NATUSD","A","1971",0.000005,
"TUR","PPP","TOT","NATUSD","A","1972",0.000005,
"TUR","PPP","TOT","NATUSD","A","1973",0.000006,
"TUR","PPP","TOT","NATUSD","A","1974",0.000007,
"TUR","PPP","TOT","NATUSD","A","1975",0.000008,
"TUR","PPP","TOT","NATUSD","A","1976",0.000009,
"TUR","PPP","TOT","NATUSD","A","1977",0.00001,
"TUR","PPP","TOT","NATUSD","A","1978",0.000014,
"TUR","PPP","TOT","NATUSD","A","1979",0.000023,
"TUR","PPP","TOT","NATUSD","A","1980",0.00004,
"TUR","PPP","TOT","NATUSD","A","1981",0.000052,
"TUR","PPP","TOT","NATUSD","A","1982",0.000063,
"TUR","PPP","TOT","NATUSD","A","1983",0.000076,
"TUR","PPP","TOT","NATUSD","A","1984",0.000109,
"TUR","PPP","TOT","NATUSD","A","1985",0.000162,
"TUR","PPP","TOT","NATUSD","A","1986",0.000216,
"TUR","PPP","TOT","NATUSD","A","1987",0.000282,
"TUR","PPP","TOT","NATUSD","A","1988",0.000461,
"TUR","PPP","TOT","NATUSD","A","1989",0.000779,
"TUR","PPP","TOT","NATUSD","A","1990",0.001188,
"TUR","PPP","TOT","NATUSD","A","1991",0.001825,
"TUR","PPP","TOT","NATUSD","A","1992",0.002921,
"TUR","PPP","TOT","NATUSD","A","1993",0.004787,
"TUR","PPP","TOT","NATUSD","A","1994",0.009676,
"TUR","PPP","TOT","NATUSD","A","1995",0.017742,
"TUR","PPP","TOT","NATUSD","A","1996",0.031042,
"TUR","PPP","TOT","NATUSD","A","1997",0.055385,
"TUR","PPP","TOT","NATUSD","A","1998",0.128877,
"TUR","PPP","TOT","NATUSD","A","1999",0.196465,
"TUR","PPP","TOT","NATUSD","A","2000",0.281508,
"TUR","PPP","TOT","NATUSD","A","2001",0.414892,
"TUR","PPP","TOT","NATUSD","A","2002",0.591251,
"TUR","PPP","TOT","NATUSD","A","2003",0.737306,
"TUR","PPP","TOT","NATUSD","A","2004",0.79283,
"TUR","PPP","TOT","NATUSD","A","2005",0.834589,
"TUR","PPP","TOT","NATUSD","A","2006",0.842933,
"TUR","PPP","TOT","NATUSD","A","2007",0.852344,
"TUR","PPP","TOT","NATUSD","A","2008",0.87996,
"TUR","PPP","TOT","NATUSD","A","2009",0.903963,
"TUR","PPP","TOT","NATUSD","A","2010",0.919607,
"TUR","PPP","TOT","NATUSD","A","2011",0.966176,
"TUR","PPP","TOT","NATUSD","A","2012",1.019856,
"TUR","PPP","TOT","NATUSD","A","2013",1.070294,
"TUR","PPP","TOT","NATUSD","A","2014",1.104504,
"TUR","PPP","TOT","NATUSD","A","2015",1.162452,
"TUR","PPP","TOT","NATUSD","A","2016",1.241052,
"TUR","PPP","TOT","NATUSD","A","2017",1.38398,
"TUR","PPP","TOT","NATUSD","A","2018",1.633464,
"TUR","PPP","TOT","NATUSD","A","2019",1.895514,
"TUR","PPP","TOT","NATUSD","A","2020",2.128511,
"GBR","PPP","TOT","NATUSD","A","1960",0.228426,
"GBR","PPP","TOT","NATUSD","A","1961",0.233865,
"GBR","PPP","TOT","NATUSD","A","1962",0.237129,
"GBR","PPP","TOT","NATUSD","A","1963",0.238316,
"GBR","PPP","TOT","NATUSD","A","1964",0.24361,
"GBR","PPP","TOT","NATUSD","A","1965",0.248356,
"GBR","PPP","TOT","NATUSD","A","1966",0.250347,
"GBR","PPP","TOT","NATUSD","A","1967",0.250387,
"GBR","PPP","TOT","NATUSD","A","1968",0.248822,
"GBR","PPP","TOT","NATUSD","A","1969",0.249482,
"GBR","PPP","TOT","NATUSD","A","1970",0.270728,
"GBR","PPP","TOT","NATUSD","A","1971",0.278243,
"GBR","PPP","TOT","NATUSD","A","1972",0.285886,
"GBR","PPP","TOT","NATUSD","A","1973",0.29384,
"GBR","PPP","TOT","NATUSD","A","1974",0.310179,
"GBR","PPP","TOT","NATUSD","A","1975",0.357042,
"GBR","PPP","TOT","NATUSD","A","1976",0.389565,
"GBR","PPP","TOT","NATUSD","A","1977",0.417063,
"GBR","PPP","TOT","NATUSD","A","1978",0.4343,
"GBR","PPP","TOT","NATUSD","A","1979",0.457439,
"GBR","PPP","TOT","NATUSD","A","1980",0.502207,
"GBR","PPP","TOT","NATUSD","A","1981",0.511874,
"GBR","PPP","TOT","NATUSD","A","1982",0.517855,
"GBR","PPP","TOT","NATUSD","A","1983",0.523865,
"GBR","PPP","TOT","NATUSD","A","1984",0.531057,
"GBR","PPP","TOT","NATUSD","A","1985",0.54315,
"GBR","PPP","TOT","NATUSD","A","1986",0.55551,
"GBR","PPP","TOT","NATUSD","A","1987",0.5716,
"GBR","PPP","TOT","NATUSD","A","1988",0.585987,
"GBR","PPP","TOT","NATUSD","A","1989",0.60863,
"GBR","PPP","TOT","NATUSD","A","1990",0.632935,
"GBR","PPP","TOT","NATUSD","A","1991",0.65153,
"GBR","PPP","TOT","NATUSD","A","1992",0.658168,
"GBR","PPP","TOT","NATUSD","A","1993",0.660507,
"GBR","PPP","TOT","NATUSD","A","1994",0.65571,
"GBR","PPP","TOT","NATUSD","A","1995",0.714632,
"GBR","PPP","TOT","NATUSD","A","1996",0.714617,
"GBR","PPP","TOT","NATUSD","A","1997",0.708919,
"GBR","PPP","TOT","NATUSD","A","1998",0.720742,
"GBR","PPP","TOT","NATUSD","A","1999",0.725819,
"GBR","PPP","TOT","NATUSD","A","2000",0.704306,
"GBR","PPP","TOT","NATUSD","A","2001",0.694382,
"GBR","PPP","TOT","NATUSD","A","2002",0.689877,
"GBR","PPP","TOT","NATUSD","A","2003",0.696596,
"GBR","PPP","TOT","NATUSD","A","2004",0.68841,
"GBR","PPP","TOT","NATUSD","A","2005",0.707619,
"GBR","PPP","TOT","NATUSD","A","2006",0.69742,
"GBR","PPP","TOT","NATUSD","A","2007",0.7101,
"GBR","PPP","TOT","NATUSD","A","2008",0.701691,
"GBR","PPP","TOT","NATUSD","A","2009",0.709551,
"GBR","PPP","TOT","NATUSD","A","2010",0.701707,
"GBR","PPP","TOT","NATUSD","A","2011",0.706052,
"GBR","PPP","TOT","NATUSD","A","2012",0.701634,
"GBR","PPP","TOT","NATUSD","A","2013",0.695248,
"GBR","PPP","TOT","NATUSD","A","2014",0.698444,
"GBR","PPP","TOT","NATUSD","A","2015",0.692551,
"GBR","PPP","TOT","NATUSD","A","2016",0.688603,
"GBR","PPP","TOT","NATUSD","A","2017",0.684601,
"GBR","PPP","TOT","NATUSD","A","2018",0.683551,
"GBR","PPP","TOT","NATUSD","A","2019",0.683982,
"GBR","PPP","TOT","NATUSD","A","2020",0.699569,
"USA","PPP","TOT","NATUSD","A","1960",1,
"USA","PPP","TOT","NATUSD","A","1961",1,
"USA","PPP","TOT","NATUSD","A","1962",1,
"USA","PPP","TOT","NATUSD","A","1963",1,
"USA","PPP","TOT","NATUSD","A","1964",1,
"USA","PPP","TOT","NATUSD","A","1965",1,
"USA","PPP","TOT","NATUSD","A","1966",1,
"USA","PPP","TOT","NATUSD","A","1967",1,
"USA","PPP","TOT","NATUSD","A","1968",1,
"USA","PPP","TOT","NATUSD","A","1969",1,
"USA","PPP","TOT","NATUSD","A","1970",1,
"USA","PPP","TOT","NATUSD","A","1971",1,
"USA","PPP","TOT","NATUSD","A","1972",1,
"USA","PPP","TOT","NATUSD","A","1973",1,
"USA","PPP","TOT","NATUSD","A","1974",1,
"USA","PPP","TOT","NATUSD","A","1975",1,
"USA","PPP","TOT","NATUSD","A","1976",1,
"USA","PPP","TOT","NATUSD","A","1977",1,
"USA","PPP","TOT","NATUSD","A","1978",1,
"USA","PPP","TOT","NATUSD","A","1979",1,
"USA","PPP","TOT","NATUSD","A","1980",1,
"USA","PPP","TOT","NATUSD","A","1981",1,
"USA","PPP","TOT","NATUSD","A","1982",1,
"USA","PPP","TOT","NATUSD","A","1983",1,
"USA","PPP","TOT","NATUSD","A","1984",1,
"USA","PPP","TOT","NATUSD","A","1985",1,
"USA","PPP","TOT","NATUSD","A","1986",1,
"USA","PPP","TOT","NATUSD","A","1987",1,
"USA","PPP","TOT","NATUSD","A","1988",1,
"USA","PPP","TOT","NATUSD","A","1989",1,
"USA","PPP","TOT","NATUSD","A","1990",1,
"USA","PPP","TOT","NATUSD","A","1991",1,
"USA","PPP","TOT","NATUSD","A","1992",1,
"USA","PPP","TOT","NATUSD","A","1993",1,
"USA","PPP","TOT","NATUSD","A","1994",1,
"USA","PPP","TOT","NATUSD","A","1995",1,
"USA","PPP","TOT","NATUSD","A","1996",1,
"USA","PPP","TOT","NATUSD","A","1997",1,
"USA","PPP","TOT","NATUSD","A","1998",1,
"USA","PPP","TOT","NATUSD","A","1999",1,
"USA","PPP","TOT","NATUSD","A","2000",1,
"USA","PPP","TOT","NATUSD","A","2001",1,
"USA","PPP","TOT","NATUSD","A","2002",1,
"USA","PPP","TOT","NATUSD","A","2003",1,
"USA","PPP","TOT","NATUSD","A","2004",1,
"USA","PPP","TOT","NATUSD","A","2005",1,
"USA","PPP","TOT","NATUSD","A","2006",1,
"USA","PPP","TOT","NATUSD","A","2007",1,
"USA","PPP","TOT","NATUSD","A","2008",1,
"USA","PPP","TOT","NATUSD","A","2009",1,
"USA","PPP","TOT","NATUSD","A","2010",1,
"USA","PPP","TOT","NATUSD","A","2011",1,
"USA","PPP","TOT","NATUSD","A","2012",1,
"USA","PPP","TOT","NATUSD","A","2013",1,
"USA","PPP","TOT","NATUSD","A","2014",1,
"USA","PPP","TOT","NATUSD","A","2015",1,
"USA","PPP","TOT","NATUSD","A","2016",1,
"USA","PPP","TOT","NATUSD","A","2017",1,
"USA","PPP","TOT","NATUSD","A","2018",1,
"USA","PPP","TOT","NATUSD","A","2019",1,
"USA","PPP","TOT","NATUSD","A","2020",1,
"BRA","PPP","TOT","NATUSD","A","1990",0.000012,
"BRA","PPP","TOT","NATUSD","A","1991",0.000058,
"BRA","PPP","TOT","NATUSD","A","1992",0.000601,
"BRA","PPP","TOT","NATUSD","A","1993",0.012334,
"BRA","PPP","TOT","NATUSD","A","1994",0.290164,
"BRA","PPP","TOT","NATUSD","A","1995",0.538561,
"BRA","PPP","TOT","NATUSD","A","1996",0.626496,
"BRA","PPP","TOT","NATUSD","A","1997",0.663477,
"BRA","PPP","TOT","NATUSD","A","1998",0.688401,
"BRA","PPP","TOT","NATUSD","A","1999",0.732963,
"BRA","PPP","TOT","NATUSD","A","2000",0.757128,
"BRA","PPP","TOT","NATUSD","A","2001",0.801815,
"BRA","PPP","TOT","NATUSD","A","2002",0.866669,
"BRA","PPP","TOT","NATUSD","A","2003",0.970764,
"BRA","PPP","TOT","NATUSD","A","2004",1.018595,
"BRA","PPP","TOT","NATUSD","A","2005",1.061232,
"BRA","PPP","TOT","NATUSD","A","2006",1.09984,
"BRA","PPP","TOT","NATUSD","A","2007",1.140034,
"BRA","PPP","TOT","NATUSD","A","2008",1.216451,
"BRA","PPP","TOT","NATUSD","A","2009",1.29554,
"BRA","PPP","TOT","NATUSD","A","2010",1.388488,
"BRA","PPP","TOT","NATUSD","A","2011",1.473216,
"BRA","PPP","TOT","NATUSD","A","2012",1.605704,
"BRA","PPP","TOT","NATUSD","A","2013",1.701276,
"BRA","PPP","TOT","NATUSD","A","2014",1.813201,
"BRA","PPP","TOT","NATUSD","A","2015",1.988814,
"BRA","PPP","TOT","NATUSD","A","2016",2.133082,
"BRA","PPP","TOT","NATUSD","A","2017",2.181557,
"BRA","PPP","TOT","NATUSD","A","2018",2.226137,
"BRA","PPP","TOT","NATUSD","A","2019",2.280713,
"BRA","PPP","TOT","NATUSD","A","2020",2.361703,
"CHL","PPP","TOT","NATUSD","A","1986",93.523689,
"CHL","PPP","TOT","NATUSD","A","1987",113.700878,
"CHL","PPP","TOT","NATUSD","A","1988",133.388996,
"CHL","PPP","TOT","NATUSD","A","1989",144.265354,
"CHL","PPP","TOT","NATUSD","A","1990",168.599469,
"CHL","PPP","TOT","NATUSD","A","1991",197.688509,
"CHL","PPP","TOT","NATUSD","A","1992",216.035682,
"CHL","PPP","TOT","NATUSD","A","1993",233.489517,
"CHL","PPP","TOT","NATUSD","A","1994",257.4139,
"CHL","PPP","TOT","NATUSD","A","1995",275.634032,
"CHL","PPP","TOT","NATUSD","A","1996",275.297281,
"CHL","PPP","TOT","NATUSD","A","1997",278.916342,
"CHL","PPP","TOT","NATUSD","A","1998",278.687425,
"CHL","PPP","TOT","NATUSD","A","1999",280.983094,
"CHL","PPP","TOT","NATUSD","A","2000",286.579744,
"CHL","PPP","TOT","NATUSD","A","2001",291.255853,
"CHL","PPP","TOT","NATUSD","A","2002",296.446431,
"CHL","PPP","TOT","NATUSD","A","2003",304.367804,
"CHL","PPP","TOT","NATUSD","A","2004",319.653393,
"CHL","PPP","TOT","NATUSD","A","2005",333.69,
"CHL","PPP","TOT","NATUSD","A","2006",318.574722,
"CHL","PPP","TOT","NATUSD","A","2007",323.878962,
"CHL","PPP","TOT","NATUSD","A","2008",340.400833,
"CHL","PPP","TOT","NATUSD","A","2009",354.325885,
"CHL","PPP","TOT","NATUSD","A","2010",359.83702,
"CHL","PPP","TOT","NATUSD","A","2011",348.016847,
"CHL","PPP","TOT","NATUSD","A","2012",347.228507,
"CHL","PPP","TOT","NATUSD","A","2013",349.680536,
"CHL","PPP","TOT","NATUSD","A","2014",367.213907,
"CHL","PPP","TOT","NATUSD","A","2015",391.178861,
"CHL","PPP","TOT","NATUSD","A","2016",397.250703,
"CHL","PPP","TOT","NATUSD","A","2017",397.689401,
"CHL","PPP","TOT","NATUSD","A","2018",411.822718,
"CHL","PPP","TOT","NATUSD","A","2019",398.922802,
"CHL","PPP","TOT","NATUSD","A","2020",418.432299,
"CHN","PPP","TOT","NATUSD","A","1970",2.668241,
"CHN","PPP","TOT","NATUSD","A","1971",2.556047,
"CHN","PPP","TOT","NATUSD","A","1972",2.451562,
"CHN","PPP","TOT","NATUSD","A","1973",2.328757,
"CHN","PPP","TOT","NATUSD","A","1974",2.1419,
"CHN","PPP","TOT","NATUSD","A","1975",1.938427,
"CHN","PPP","TOT","NATUSD","A","1976",1.835178,
"CHN","PPP","TOT","NATUSD","A","1977",1.746625,
"CHN","PPP","TOT","NATUSD","A","1978",1.654163,
"CHN","PPP","TOT","NATUSD","A","1979",1.582425,
"CHN","PPP","TOT","NATUSD","A","1980",1.505786,
"CHN","PPP","TOT","NATUSD","A","1981",1.408056,
"CHN","PPP","TOT","NATUSD","A","1982",1.324266,
"CHN","PPP","TOT","NATUSD","A","1983",1.289093,
"CHN","PPP","TOT","NATUSD","A","1984",1.305713,
"CHN","PPP","TOT","NATUSD","A","1985",1.394914,
"CHN","PPP","TOT","NATUSD","A","1986",1.43123,
"CHN","PPP","TOT","NATUSD","A","1987",1.46767,
"CHN","PPP","TOT","NATUSD","A","1988",1.58932,
"CHN","PPP","TOT","NATUSD","A","1989",1.660909,
"CHN","PPP","TOT","NATUSD","A","1990",1.692148,
"CHN","PPP","TOT","NATUSD","A","1991",1.746699,
"CHN","PPP","TOT","NATUSD","A","1992",1.847653,
"CHN","PPP","TOT","NATUSD","A","1993",2.078978,
"CHN","PPP","TOT","NATUSD","A","1994",2.455173,
"CHN","PPP","TOT","NATUSD","A","1995",2.733376,
"CHN","PPP","TOT","NATUSD","A","1996",2.858882,
"CHN","PPP","TOT","NATUSD","A","1997",2.855852,
"CHN","PPP","TOT","NATUSD","A","1998",2.798643,
"CHN","PPP","TOT","NATUSD","A","1999",2.723965,
"CHN","PPP","TOT","NATUSD","A","2000",2.719364,
"CHN","PPP","TOT","NATUSD","A","2001",2.715469,
"CHN","PPP","TOT","NATUSD","A","2002",2.689281,
"CHN","PPP","TOT","NATUSD","A","2003",2.70898,
"CHN","PPP","TOT","NATUSD","A","2004",2.821351,
"CHN","PPP","TOT","NATUSD","A","2005",2.842933,
"CHN","PPP","TOT","NATUSD","A","2006",2.867778,
"CHN","PPP","TOT","NATUSD","A","2007",3.009186,
"CHN","PPP","TOT","NATUSD","A","2008",3.181871,
"CHN","PPP","TOT","NATUSD","A","2009",3.151181,
"CHN","PPP","TOT","NATUSD","A","2010",3.329232,
"CHN","PPP","TOT","NATUSD","A","2011",3.524468,
"CHN","PPP","TOT","NATUSD","A","2012",3.560968,
"CHN","PPP","TOT","NATUSD","A","2013",3.663645,
"CHN","PPP","TOT","NATUSD","A","2014",3.75885,
"CHN","PPP","TOT","NATUSD","A","2015",3.870697,
"CHN","PPP","TOT","NATUSD","A","2016",3.988837,
"CHN","PPP","TOT","NATUSD","A","2017",4.183811,
"CHN","PPP","TOT","NATUSD","A","2018",4.228704,
"CHN","PPP","TOT","NATUSD","A","2019",4.208027,
"CHN","PPP","TOT","NATUSD","A","2020",4.185602,
"COL","PPP","TOT","NATUSD","A","1975",12.2274,
"COL","PPP","TOT","NATUSD","A","1976",14.641665,
"COL","PPP","TOT","NATUSD","A","1977",17.928863,
"COL","PPP","TOT","NATUSD","A","1978",19.753489,
"COL","PPP","TOT","NATUSD","A","1979",22.783081,
"COL","PPP","TOT","NATUSD","A","1980",26.842747,
"COL","PPP","TOT","NATUSD","A","1981",30.319032,
"COL","PPP","TOT","NATUSD","A","1982",35.876317,
"COL","PPP","TOT","NATUSD","A","1983",41.854905,
"COL","PPP","TOT","NATUSD","A","1984",49.705013,
"COL","PPP","TOT","NATUSD","A","1985",60.599062,
"COL","PPP","TOT","NATUSD","A","1986",77.296983,
"COL","PPP","TOT","NATUSD","A","1987",93.719844,
"COL","PPP","TOT","NATUSD","A","1988",116.417231,
"COL","PPP","TOT","NATUSD","A","1989",140.635534,
"COL","PPP","TOT","NATUSD","A","1990",137.18374,
"COL","PPP","TOT","NATUSD","A","1991",168.493739,
"COL","PPP","TOT","NATUSD","A","1992",203.594148,
"COL","PPP","TOT","NATUSD","A","1993",248.241907,
"COL","PPP","TOT","NATUSD","A","1994",308.046318,
"COL","PPP","TOT","NATUSD","A","1995",367.803376,
"COL","PPP","TOT","NATUSD","A","1996",432.409857,
"COL","PPP","TOT","NATUSD","A","1997",507.564396,
"COL","PPP","TOT","NATUSD","A","1998",587.88726,
"COL","PPP","TOT","NATUSD","A","1999",666.799508,
"COL","PPP","TOT","NATUSD","A","2000",742.410525,
"COL","PPP","TOT","NATUSD","A","2001",779.346527,
"COL","PPP","TOT","NATUSD","A","2002",819.000018,
"COL","PPP","TOT","NATUSD","A","2003",879.164212,
"COL","PPP","TOT","NATUSD","A","2004",923.162335,
"COL","PPP","TOT","NATUSD","A","2005",961.4875,
"COL","PPP","TOT","NATUSD","A","2006",987.445252,
"COL","PPP","TOT","NATUSD","A","2007",1011.636827,
"COL","PPP","TOT","NATUSD","A","2008",1068.519965,
"COL","PPP","TOT","NATUSD","A","2009",1103.534382,
"COL","PPP","TOT","NATUSD","A","2010",1132.327837,
"COL","PPP","TOT","NATUSD","A","2011",1179.998238,
"COL","PPP","TOT","NATUSD","A","2012",1215.696024,
"COL","PPP","TOT","NATUSD","A","2013",1218.821028,
"COL","PPP","TOT","NATUSD","A","2014",1232.8894,
"COL","PPP","TOT","NATUSD","A","2015",1289.323671,
"COL","PPP","TOT","NATUSD","A","2016",1298.142605,
"COL","PPP","TOT","NATUSD","A","2017",1328.016627,
"COL","PPP","TOT","NATUSD","A","2018",1338.006136,
"COL","PPP","TOT","NATUSD","A","2019",1349.411552,
"COL","PPP","TOT","NATUSD","A","2020",1352.785587,
"EST","PPP","TOT","NATUSD","A","1993",0.175009,
"EST","PPP","TOT","NATUSD","A","1994",0.239324,
"EST","PPP","TOT","NATUSD","A","1995",0.30815,
"EST","PPP","TOT","NATUSD","A","1996",0.378136,
"EST","PPP","TOT","NATUSD","A","1997",0.409637,
"EST","PPP","TOT","NATUSD","A","1998",0.435437,
"EST","PPP","TOT","NATUSD","A","1999",0.462332,
"EST","PPP","TOT","NATUSD","A","2000",0.468716,
"EST","PPP","TOT","NATUSD","A","2001",0.487802,
"EST","PPP","TOT","NATUSD","A","2002",0.486245,
